video_id,views,likes,comment_count
jyUNW5p8Yno,6,6,6
jzIE_oKG9PU,5,5,5
jzLlsbdrwQk,16,16,16
jziRzx_rejw,9,9,9
k-Uw58mxLV4,2,2,2
k-qUBZWor4I,6,6,6
k-w8GxCpsCU,3,3,3
k0BqqEMobcY,4,4,4
k1cA-Wh3Tc0,7,7,7
k1xvol1SCx8,2,2,2
k29YnfttqEU,1,1,1
k2NYfWKx1Vs,2,2,2
k2NskGo6x40,6,6,6
k3tWCZu42PQ,1,1,1
k3uh0MJeypI,8,8,8
k4rpunDMC0s,6,6,6
k55Hm59emgw,1,1,1
k5TqNsr6YuQ,7,7,7
k5wc9V7ggVg,4,4,4
k6NTcNFjVjE,1,1,1
k7fPYKkt2cQ,1,1,1
k8IEepWOoAQ,3,3,3
k8NxqyGcZA4,4,4,4
k8RSetlPF04,3,3,3
k9XvXBqhu-E,4,4,4
k9oMv0JzCn8,4,4,4
kA66nAvEEII,1,1,1
kATuE1S5qk0,1,1,1
kCg5D8KMqk4,14,14,14
kD-_iyS95AQ,12,12,12
kD06SQtfA5s,13,13,13
kD3XrTz8G8Q,1,1,1
kDRRvz4y7ms,6,6,6
kDiJh8loTOE,6,6,6
kEEBq1vDTa8,4,4,4
kFMZUxX6K6o,14,14,14
kFSm6gany_Q,7,7,7
kFjq8PX6F7I,2,2,2
kG41zm8HGSE,7,7,7
kIHhVkkHV2k,11,11,11
kIUHDwn51y8,4,4,4
kJ18whKduFo,6,6,6
kJFL-P-A14U,3,3,3
kJzSzGbfc0k,17,17,17
kKFNThEiilU,8,8,8
kKMNo0QvDrM,6,6,6
kNg_RFDYpTw,11,11,11
kOCkne-Bku4,5,5,5
kOnQocd799Y,2,2,2
kOsl3cmK3zg,14,14,14
kQQZ2hje42E,5,5,5
kSuaykdvl4I,8,8,8
kTlv5_Bs8aw,7,7,7
kUZlz6VbMCg,6,6,6
kUosDBUjq5A,17,17,17
kVVtBDaY8i4,8,8,8
kVWj8lgQvsE,3,3,3
kWIzjMWmuYk,4,4,4
kWku5rgaJWM,7,7,7
kX0vO4vlJuU,11,11,11
kXIF2FQpgjM,3,3,3
kXeJFEN4tps,1,1,1
kZ3xRQOhpQI,2,2,2
kZLBVi_0ENU,5,5,5
kZYKnREz9Vo,10,10,10
kZete48ZtsY,6,6,6
k_YtadXMmD4,4,4,4
k_aT3jAK_QU,1,1,1
kavxsXhzD48,7,7,7
kbaMeEcdDfM,6,6,6
kce7M5FJ5GM,9,9,9
kce9FMxx-04,10,10,10
keD0IJP4Dtw,6,6,6
kehML-RAkd4,4,4,4
kewIE0Zw6yY,10,10,10
kfOeQj7HsCE,6,6,6
kfPNxNIDHrA,7,7,7
kgaO45SyaO4,3,3,3
kh3yIsFuPRw,2,2,2
khPLWaBioOs,7,7,7
kiE71P138rc,6,6,6
kjC1zmZo30U,16,16,16
kjbimjCQYdY,9,9,9
kjkw7rKhPfc,1,1,1
kl39KHS07Xc,7,7,7
klGP5rtA76c,4,4,4
kl_jxVID3PE,7,7,7
km5FAAQLUT8,8,8,8
kn073_61fpc,3,3,3
kn4kBibdlWA,4,4,4
koUB3vl737c,2,2,2
kqWQFnH6h-E,3,3,3
kqmhCaF5_44,4,4,4
kqp6RnQHKR4,16,16,16
ksjWPxFPsos,3,3,3
ktafrbsKeZw,4,4,4
kton-qrKNLc,15,15,15
kuTBea8_-LY,2,2,2
kuw3yQqhe8M,1,1,1
kwvbLx9M6-s,10,10,10
kxMC7g_sKjw,11,11,11
kxkrdLI6e6M,10,10,10
kz1xzBYppW8,5,5,5
kz3MEd1Jr0Q,8,8,8
kzFHjyysXr0,5,5,5
kzk4SId9Ab0,6,6,6
l0VNEl2qw2M,1,1,1
l0jGg-MUd-U,8,8,8
l0rAEPJoWeE,3,3,3
l2HlSkv5T-A,5,5,5
l2P2qbr-_Ps,6,6,6
l2StCpw8z-s,2,2,2
l35LGiJmXNs,2,2,2
l3f_1zEEnR0,5,5,5
l3vbvF8bQfI,7,7,7
l3xmc0pzzJI,3,3,3
l4bAoNAx2uo,6,6,6
l4zbAjDVrns,6,6,6
l5S5DM564O8,6,6,6
l7VfDVVxiMM,1,1,1
l7YnFiAAlxw,3,3,3
l7ib9Mmkt4Y,8,8,8
l7je4VAUvjA,1,1,1
l7n58h-Zj3I,4,4,4
l884wKofd54,24,24,24
l992Loe-qVc,5,5,5
l9jZFwwZQJs,7,7,7
lARpY0nIQx0,7,7,7
lAaSh9DogM8,16,16,16
lBHPVE3AI6Y,4,4,4
lBbSzQXQknw,11,11,11
lCT0OaVqIQE,5,5,5
lCuewNV_KyQ,13,13,13
lD0etN63KCg,4,4,4
lD1mPectYOM,17,17,17
lDyHwwSMRmM,2,2,2
lE0eWRdSrY4,8,8,8
lEltmPagx6M,13,13,13
lG8fWx982Qs,11,11,11
lGEY8IulWiA,9,9,9
lH4WpBbX0oE,1,1,1
lHNmUUi6LzM,6,6,6
lHxZlnj6yKQ,6,6,6
lHzclTp0-ZY,2,2,2
lJFqvRwOiis,1,1,1
lJM8qqEy35c,8,8,8
lJkXbzQPIkM,3,3,3
lJmDmfQOWVw,7,7,7
lM0yu7c6lQk,11,11,11
lOEI6hYZe6Y,4,4,4
lOT0GOyw2pY,2,2,2
lOz7cPJQd8E,13,13,13
lQ9EpoaNQRc,6,6,6
lQkc0DcS7O4,5,5,5
lR-oJvKJyUY,2,2,2
lR8ydxAJ_Cg,2,2,2
lRXHd3HNzEo,1,1,1
lRdsL1z7Ml4,4,4,4
lRj5d35ePvw,2,2,2
lRkTgVynmbM,11,11,11
lRlVPAeZTzc,5,5,5
lRlp6e2Bam8,10,10,10
lRmsyFCP-Jw,2,2,2
lRs72x7Lgtc,3,3,3
lRxAWujpMmA,1,1,1
lSSFuier7tU,2,2,2
lSXxEdaOqgU,5,5,5
lSaGEo3UfBk,5,5,5
lUZPV3gGXgY,5,5,5
lV3eV9w0h0U,7,7,7
lVudO9x8fbQ,8,8,8
lWDWVDu01P0,7,7,7
lWHZKP6xXHU,12,12,12
lWyRTOABEq4,9,9,9
lXZiKYpRCa0,3,3,3
lXfHgFRkOqE,2,2,2
lYEj9snU838,7,7,7
lY_0mkYDZDU,4,4,4
lYtllIKb70M,8,8,8
lZ68j2J_GOM,7,7,7
l_IFnDydIeQ,1,1,1
l_eR85kmWbY,9,9,9
l_lblj8Cq0o,13,13,13
l_v1h6Zoi-Q,4,4,4
lb0Ymam2Za0,2,2,2
lbFzL-0pEeU,5,5,5
lbOXPpVejJ0,1,1,1
lcpxLXjYAa8,12,12,12
lcvOVZ_ILrs,3,3,3
ldMaZ_7FNDY,6,6,6
ldmDBJRARB4,5,5,5
leFNoUJmJ9o,6,6,6
leHtDz4Mj0M,5,5,5
leu-cTvMWTA,3,3,3
lfIhBu0TZBs,7,7,7
lfkYyrhWphE,8,8,8
lgBn6qzMlXw,15,15,15
li5fmOV33hE,8,8,8
li6f_0x0IGE,5,5,5
ljEjBIZ2qCQ,8,8,8
lk8lozFBXpo,6,6,6
lklTc_DTE8Q,6,6,6
loWpbevW9xg,7,7,7
lpFEpDPf490,10,10,10
lpkRFHSpvGI,6,6,6
lq0WUudJiSM,1,1,1
lqTKup-wpEU,4,4,4
lr4MmmWQtZM,2,2,2
lrWRy9BBp-c,6,6,6
lsfzA7sWlOM,2,2,2
lsyXtbi9znw,5,5,5
ltzy5vRmN8Q,8,8,8
luZEZgZNFAg,1,1,1
lw_KFCgcvA4,5,5,5
lxSWRdgD4Ho,7,7,7
lyavSkF30Rs,4,4,4
lzEctvL0vrg,5,5,5
lzZadh-D8Tk,5,5,5
lzgQrHFDNLE,1,1,1
lzuWvKn80V8,6,6,6
m-Tp8-CAxPI,6,6,6
m0AZ5LKlGyk,5,5,5
m1-rpd3S-48,15,15,15
m3b7A5JLO7I,1,1,1
m4-sL1r9i1I,9,9,9
m4faDISwSVo,10,10,10
m6lY1GXTu5M,1,1,1
m7CtnR47w20,6,6,6
m7Ege1M5Pag,6,6,6
m7b8hitvfoE,12,12,12
m7lFyINZlBs,11,11,11
m8Dqg8iz5Fo,14,14,14
m9sR3Z0vVOc,17,17,17
mA4NVRV1FGU,5,5,5
mAfkkgw_-68,4,4,4
mB2UTIkgY1I,6,6,6
mB7hkJ33044,10,10,10
mBMxFIEub34,9,9,9
mBbY2axJcWw,5,5,5
mBrdEYW0Vno,5,5,5
mD4jp2HHu0g,14,14,14
mDRifR9HdK8,9,9,9
mE5bohQxxx0,3,3,3
mE9oqeXj4WY,5,5,5
mEAZB6QEJwQ,1,1,1
mEtJAblVxxU,7,7,7
mF6vwuGWQZU,4,4,4
mFtsqERWiCA,2,2,2
mG9kK9TgxkQ,5,5,5
mGAdg2lB6nQ,5,5,5
mH-Sx0lEGjA,2,2,2
mHaJ8xsWD3s,2,2,2
mHbWgIy3wmo,19,19,19
mHd8Ug4ljN4,11,11,11
mIxlvVlOIS0,6,6,6
mJ-lFt9_uxI,2,2,2
mKpW_rj0tuI,7,7,7
mLQJgecd5x0,1,1,1
mLuzmXLORSg,10,10,10
mMJVmCSuxxo,8,8,8
mMtjGYdJOps,14,14,14
mMzKvVtrC6U,12,12,12
mN-rI2I0HaQ,7,7,7
mN4JWnTOSmg,5,5,5
mNKwe9k55fs,11,11,11
mNhxFzR25Rs,4,4,4
mNj27CgDAhQ,6,6,6
mQ055hHdxbE,21,21,21
mQ8sFRuDyiU,5,5,5
mQdBJGlnQYs,4,4,4
mRo6MnXObuE,1,1,1
mSVkk9lLv1Y,6,6,6
mSgDg1oiOCs,6,6,6
mTHLyCqtLJE,6,6,6
mUSv8b-V5I4,6,6,6
mUYsp5baMXo,5,5,5
mUcUy7SqdS0,3,3,3
mW8X2L1lpAo,1,1,1
mWaY32HWjKE,2,2,2
mXJ7wX6CVDk,7,7,7
mXiFHDfvn4A,9,9,9
mZ2qbwvAVjs,11,11,11
mZpGOQ7tBKE,3,3,3
maAa7J3iEM8,9,9,9
maaWSIlDizs,4,4,4
mbAPZq5HFAE,6,6,6
mcqWcLDUeag,6,6,6
mcsTWPSMDtg,9,9,9
md0K_eRSHAE,7,7,7
mdTv3V4ALzg,21,21,21
mdWcaWBxxcY,28,28,28
mdaElUyT1Zo,3,3,3
mddRihBrWOk,8,8,8
mdyegeGkdL4,2,2,2
me5ifeBFaFo,8,8,8
mebZJFd8_Vw,6,6,6
melV2fR6-T0,6,6,6
mewW_pRSgEc,2,2,2
mh_hSkw9n_Y,3,3,3
mhog9LEMCDY,14,14,14
mi3Uq16_YQg,6,6,6
mjBIsBPG1N8,4,4,4
mkpINSUnDpA,6,6,6
mkz1zoo15zI,3,3,3
mlCflbej6EM,1,1,1
mlJGtSg5oRw,14,14,14
mlpS-ph8-Ec,2,2,2
mmP1aHJjJ-U,20,20,20
mnT4MDdEazs,9,9,9
mniFYSyH7HE,8,8,8
moc_dHHp4LQ,6,6,6
mpnshdmtE2Y,1,1,1
mqbwgqoF64Q,3,3,3
mqf0f1h8ZTU,3,3,3
mrORbZ2dS08,7,7,7
mrSUROagyDc,6,6,6
ms7t4CnjW1k,7,7,7
msfPaXGuSbo,8,8,8
mt22NvsTRG0,3,3,3
mto2mNFbrps,8,8,8
muAPJiMho2Y,6,6,6
mv73u5qHf08,1,1,1
mwgUesU1pz4,14,14,14
mwiKZ4qmRnQ,8,8,8
mwpHSMv1pI4,1,1,1
n-1QWWaRUZI,3,3,3
n-DTjpde9-0,11,11,11
n-H6zIeMiUs,14,14,14
n-To9W4AA2k,6,6,6
n08glcqdMRY,6,6,6
n0j_CX1S2es,10,10,10
n11raFYFfm4,1,1,1
n1PrGpIekYY,7,7,7
n1WpP7iowLc,5,5,5
n1_Nx4OXnjU,1,1,1
n2wIqXBz4os,5,5,5
n30k5CwLhS4,4,4,4
n47bRyBKjsw,1,1,1
n4GynhABYdU,6,6,6
n5IdKE3rhII,14,14,14
n5LoVcVsiSQ,10,10,10
n6gD02uqx5Q,4,4,4
n6xzsLDzyBk,1,1,1
n9JVbbRBqfY,14,14,14
nAsrsMPftOI,3,3,3
nBpxVdpMBZk,2,2,2
nCMGU846iTI,9,9,9
nCPIKP_84qs,1,1,1
nCwHHLfxA7g,8,8,8
nDoQqQUa9C8,6,6,6
nE_TyW-7F4Q,2,2,2
nFpEuUY-zQ0,9,9,9
nGv8FK28g4s,6,6,6
nHO50-7l-Vg,2,2,2
nHaBEgkMQVw,10,10,10
nIne06IQd_U,5,5,5
nLXCutcsoKQ,15,15,15
nMbUA7dghlk,7,7,7
nNZrc_XvF30,23,23,23
nPtNK9kitO4,1,1,1
nQ1aD_3igFE,4,4,4
nQtcl7kCkzg,6,6,6
nQySbNGu4g0,18,18,18
nRJuIrO9GaU,6,6,6
nRLP9BoSQo4,1,1,1
nRafaCcfrcI,5,5,5
nRc0kmOYgzQ,27,27,27
nSbzyEJ8X9E,7,7,7
nT39kZDAx_s,11,11,11
nUDX6OCXEyc,6,6,6
nUgMn2ntSh4,2,2,2
nUmO7rBMdoU,5,5,5
nUnJQWO4YJY,3,3,3
nUv22OHdjQU,2,2,2
nVHcXZK7pKs,3,3,3
nVrkQyLS4oE,8,8,8
nWC0PkHB8O4,1,1,1
nWZMfPP34g8,8,8,8
nWzHaRM8jeo,10,10,10
nZI-zkjhtyg,12,12,12
nZM9Ko806Bg,12,12,12
n_S8d_1KVhU,5,5,5
n_W54baizX8,25,25,25
n_WjhsuLvw8,3,3,3
naOKPDCngMI,6,6,6
nb42DxagyOE,4,4,4
nc99ccSXST0,6,6,6
nd4cLL_MP7M,21,21,21
ndb7Ez9m2YM,13,13,13
nenhv6uTdmw,1,1,1
nfbwPTsowEA,8,8,8
nfuXbnmdpRE,5,5,5
ngMbosIcDRo,2,2,2
njivNmUuFZs,6,6,6
nk-_RJcWd4M,5,5,5
nk3a7zq84Co,5,5,5
nkXGohB02V0,5,5,5
nkcy2nyPFDE,8,8,8
nlHkUuWxDks,1,1,1
nlIE1I6DxjI,6,6,6
nn8YGPZdCvA,11,11,11
noUH5aYUBx4,5,5,5
npCluN5VHF0,3,3,3
npcqBt_e4k0,4,4,4
npojBTA-pcQ,1,1,1
nqP1x8VxrTU,9,9,9
nr0PF7PukJw,3,3,3
nr5Pj6GQL2o,10,10,10
nrB7aqfRzyE,1,1,1
nranUeNkXpM,10,10,10
nsZvmFUXkrI,12,12,12
nsjPEcRq_0c,5,5,5
nt00QzKuNVY,14,14,14
nt7b-Qp34hk,6,6,6
nukwmfb8bII,4,4,4
nx1R-eHSkfM,8,8,8
nxWt9wDOr_0,8,8,8
nzNGEB1BQuM,11,11,11
nzO5ViO_y8Y,7,7,7
nzPcwk6O1Ks,7,7,7
o-BODsf2T68,11,11,11
o0a6y9-owCg,4,4,4
o21-6NnDmzY,7,7,7
o2NXapQDLeg,3,3,3
o2e2B5wsFsQ,3,3,3
o2m06SDQJCI,4,4,4
o3T_o4WM-n8,8,8,8
o3_jM-Ccb9g,8,8,8
o495cZqcvAQ,7,7,7
o4fHlldbRHo,6,6,6
o5kk-Yyz3OY,4,4,4
o6XERmXsP-U,7,7,7
o78x918zbFk,1,1,1
o7Ax6SRTGks,1,1,1
o7OwzKm8aa0,6,6,6
o7f1HVFpRPI,2,2,2
o7iL2KzDh38,7,7,7
o8m2kXgCIMc,4,4,4
o9zRQijCN5w,7,7,7
oB3SAI2oCqk,1,1,1
oBVr0nUC5AA,5,5,5
oCAbvclXL6I,12,12,12
oCXvPWJClJg,6,6,6
oD9XpUKD7y4,6,6,6
oDYoV8-9v10,6,6,6
oFBuCp19L7M,2,2,2
oFfMN6lPnlA,8,8,8
oFqHvacY9Kk,6,6,6
oGmIFXfgPM4,5,5,5
oI42BohDabU,8,8,8
oJ2faqXlU1s,17,17,17
oJ6t7AImTdE,3,3,3
oJToMo97UOU,10,10,10
oKeF7K2VZtQ,5,5,5
oKuPJ7zF0_k,3,3,3
oLDbO545aKQ,23,23,23
oLrOtjfn1rw,14,14,14
oMCijY1XGlQ,4,4,4
oMOljrWUUXc,9,9,9
oMupq6zB1Tc,1,1,1
oNpzeIdOtlk,11,11,11
oOAohDViea4,6,6,6
oOZ_Q6qzXuw,11,11,11
oPM3jxnoqhk,7,7,7
oQxKEtoHygY,7,7,7
oR9gIJjMyis,12,12,12
oRArmtMA9AI,15,15,15
oRF2-ZloSqg,1,1,1
oRQ4cTsr3_c,8,8,8
oRSVrtKph_k,5,5,5
oRSm7DUvykk,9,9,9
oRexsyztGS0,16,16,16
oS2MW3YIJew,8,8,8
oSEeK9yDNQI,22,22,22
oSQZ9NiLoxg,3,3,3
oSZDe6CrfN4,14,14,14
oTKbyqkAu7s,8,8,8
oTObwUiXdYY,6,6,6
oV0zkMe1K8s,3,3,3
oVbqjIuZgIk,6,6,6
oWXR-6YdJ_s,4,4,4
oWdLorlbhfU,8,8,8
oWithLP0VlQ,1,1,1
oWjxSkJpxFU,8,8,8
oWw1BcFhk-k,20,20,20
oX4YCoO6tK4,7,7,7
oX8-6whswEA,9,9,9
oXE-ssvbhQA,6,6,6
oY9GVZKwBhI,17,17,17
oYL6kldXWkg,6,6,6
oYe-QM8ZimI,13,13,13
oYvw0GryNs8,1,1,1
oZYryYLYIsM,9,9,9
oZm_N6aSU0E,5,5,5
oaU82_uGTQg,1,1,1
obRG-2jurz0,6,6,6
obkLDeO58Wo,3,3,3
odHhIVjDgq8,7,7,7
oddXT5uaRb8,3,3,3
oe9-_fD55ok,8,8,8
oeAEuiovVbg,5,5,5
ofVf5AuOv6U,2,2,2
of_i4P9QwyM,4,4,4
og3aFSeEm94,14,14,14
ogYum4kWXgk,5,5,5
ogfYd705cRs,14,14,14
oh0k_4SAXpM,5,5,5
oiAe-vck-sc,6,6,6
oiC_HG3u-nk,3,3,3
oidnwPIeqsI,4,4,4
oipLbJoV9pM,1,1,1
olOdCkYIsrA,6,6,6
olf9d8JvrA8,7,7,7
ondQYFBvk6M,3,3,3
oo9JMSiI55M,7,7,7
ooWd_9OAAUg,10,10,10
ooyjaVdt-jA,26,26,26
oqbmlVa7Nag,6,6,6
osBrGeRCVqY,3,3,3
osc1DbNpNXE,7,7,7
ouWuzQb9vNg,20,20,20
ovgMFFBV8X4,2,2,2
owndUjFYR8o,5,5,5
ox7RsX1Ee34,5,5,5
oxSlLYC_Exw,1,1,1
oxd0unpN_Hw,7,7,7
oyC4lLTOyL8,6,6,6
oyLWPWydvyo,5,5,5
ozhENW1LDa8,5,5,5
ozkqm2ifMw8,2,2,2
p-BA2c8T8vc,5,5,5
p-GN8WXoiX4,14,14,14
p-OCfiglZRQ,13,13,13
p-W9SnUM7u8,2,2,2
p-bGJ6W1Im4,9,9,9
p0xyhCn0Eow,3,3,3
p1af9PKM8Eo,6,6,6
p1jllz43xZE,19,19,19
p1tiCgVnCQ0,3,3,3
p2EY93WfBQk,6,6,6
p2JpSCYQKFs,8,8,8
p2P5jrcNwY4,2,2,2
p2ZNmYnx7ds,10,10,10
p2hJxyF7mok,5,5,5
p3MjsrMNCbU,2,2,2
p3Orma1SddQ,8,8,8
p4qyWei8Kmo,1,1,1
p5HH2UfZ2wE,6,6,6
p6E9R9qv1No,16,16,16
p6cInZvsPPI,10,10,10
p7E8g-Ity0k,3,3,3
p7KHGUwqF24,3,3,3
p8XP7A7kvzM,5,5,5
p8brfJAULgc,7,7,7
p8npDG2ulKQ,9,9,9
p8t4HQWwDxk,6,6,6
p9wE8dyzEJE,9,9,9
pA5NbgdpRpk,1,1,1
pCWH5OW9lDo,5,5,5
pCfmsVFCPmY,6,6,6
pCteBhr4dGY,13,13,13
pDf5sHgvo0A,1,1,1
pDi7cezk9CA,7,7,7
pEN_htHtt_c,8,8,8
pFc6I0rgmgY,27,27,27
pGgTkFKfLXE,1,1,1
pH7VfJDq7f4,15,15,15
pJ96Z2PPKI8,7,7,7
pKFd5rAUM2s,7,7,7
pKW-ZgBl9eU,8,8,8
pKkZjjhPCQM,2,2,2
pKkf2KCc6xo,18,18,18
pMpQABKlC-I,12,12,12
pOEzjT-SED0,8,8,8
pP6r2Gy_dTs,7,7,7
pQXwQVaQmGk,1,1,1
pRnCk5QeXdw,7,7,7
pT5XvFLmzMU,1,1,1
pTysrwci0pU,12,12,12
pVgx8pYpwRE,1,1,1
pVxOVlm_lE8,4,4,4
pVypbknP4A8,1,1,1
pWVrA0WQ3wU,3,3,3
pWZnhJay0Y8,7,7,7
pWqRw4NfFDA,4,4,4
pWqef6cbwzI,2,2,2
pXpfGJpmhNI,13,13,13
pXxA_8C3HHQ,5,5,5
pZYJGAWc-R0,3,3,3
p_IwENcMPOA,11,11,11
paNVYGfGrqI,4,4,4
pa_oUisZZy0,3,3,3
paxgKBUK4wQ,7,7,7
pb7CBZ952zs,4,4,4
pcEQ5N0qGeM,5,5,5
pcJo0tIWybY,25,25,25
pcWKpGzhgq4,7,7,7
pccxxvvkHQQ,5,5,5
pcmbmC9cUUY,7,7,7
pfM1F0fBTo8,11,11,11
pfX353Wc0GA,3,3,3
pgjRX9oGF7g,2,2,2
pgkaAzDMEYA,2,2,2
phCIKfJY7SU,4,4,4
phGlo_TNDp0,6,6,6
phXTecbj6NI,10,10,10
phiDj5nlF5c,4,4,4
pi0ePRY7TSc,1,1,1
pi2Ri9-K3_E,9,9,9
pihJVwap7iI,12,12,12
pisY6J2Ky6U,7,7,7
piyds9slayg,5,5,5
pj6k-EFxqAI,5,5,5
pjTj-_55WZ8,7,7,7
pjaEEzjd9iw,5,5,5
pjuPpVLXDQg,3,3,3
pk0xdl0rRFg,2,2,2
pkwSoJrVWAY,1,1,1
pl-DjiO8das,24,24,24
plnzNgtvvJo,3,3,3
pmMjkMtpnTc,11,11,11
pmS2oJQ8SIs,2,2,2
pmdVVDkvJXU,6,6,6
pn6azlyHzuU,5,5,5
pnlNqAmCCgw,5,5,5
pojXEFDFMw8,10,10,10
pqQrL1K0Z5g,9,9,9
pqzopUurZPc,6,6,6
prmQgSpV3fA,6,6,6
psbdT3kS8mY,7,7,7
psnbQ_sF-yE,7,7,7
pspGtXW0QYo,14,14,14
puREqwXzyCI,8,8,8
puqaWrEC7tY,7,7,7
pvg2cw5oshg,7,7,7
pwGbwYAfSmg,9,9,9
pwYa2LyCans,11,11,11
pxk88-K9mGQ,5,5,5
pylyPL64uxk,2,2,2
pypRKeF3u6A,8,8,8
pz95u3UVpaM,1,1,1
pzD9zGcUNrw,1,1,1
pzPtlmzwajA,1,1,1
q-WipZ9p0wk,1,1,1
q-giH_ezRTE,1,1,1
q-jZm-FUbqs,2,2,2
q11UD-6XT-8,5,5,5
q1jzwV_s8_Y,5,5,5
q1mE6MRHz6U,8,8,8
q20_MVdB31g,6,6,6
q260bjSiyq0,7,7,7
q32oFOjlWh8,4,4,4
q3j6708kzEY,6,6,6
q57eQqq9-IA,5,5,5
q6xYUHb4B1k,2,2,2
q6xkWA0Qi98,5,5,5
q8DkyFH9jXI,2,2,2
q8fuvWLje8M,12,12,12
q8kLoRnzgLQ,14,14,14
q8v9MvManKE,12,12,12
q9bGAAYR2MY,8,8,8
qB24uIe2Q7c,7,7,7
qC0I5PEhkJo,2,2,2
qCSu-X_aEvo,14,14,14
qD2yyikDcDw,9,9,9
qDAxDcjgn-8,6,6,6
qDDNcyOhqCI,6,6,6
qDI8LnPq3VY,3,3,3
qE7psdp1jVE,3,3,3
qEEtzzi1EII,2,2,2
qETfaJXx22g,6,6,6
qEklBC2BQig,8,8,8
qF7SRQFd49E,5,5,5
qFy5XyZsUeo,8,8,8
qIkuNJPtfw4,12,12,12
qInSq2g4nmk,10,10,10
qK11sSjEM3c,2,2,2
qK8AcryiniI,3,3,3
qKh7JdoPZz4,6,6,6
qLVZiKDNxtw,1,1,1
qLaGCduQKGM,11,11,11
qLoqdxFqT9A,1,1,1
qMnjdV-eFuM,3,3,3
qNNcSwZAPSE,4,4,4
qNYhd5QtAlE,7,7,7
qNl4-y6q5rc,1,1,1
qOioqgPyCwE,16,16,16
qOvMazijKMA,11,11,11
qPEIPu0V8GQ,1,1,1
qPZ38A7nhqY,4,4,4
qQn6TsbYrH8,3,3,3
qS6LoRYUdhw,7,7,7
qSKOPBVkpJk,16,16,16
qT0mpVcH3ZU,6,6,6
qTJs_9Ckc60,13,13,13
qUmfriZoMw0,9,9,9
qVWzDX5NrhQ,11,11,11
qVYwqepVCY0,1,1,1
qXU2qTRjBKU,2,2,2
qXivpclxftM,6,6,6
qYNNT1WIhwM,14,14,14
qZHycHI3F1Q,13,13,13
q_MmN6-KLXg,8,8,8
q_yzyuYDhVw,2,2,2
qaivW5joQrk,5,5,5
qax_QIFvw_o,4,4,4
qcP7sS1qZ2M,10,10,10
qeWvgZLz9yU,5,5,5
qfZcxeqa1g4,4,4,4
qfqVkEYQ1Ls,22,22,22
qg0GdM60syI,1,1,1
qgGooEyeNNc,2,2,2
qgTtyfgzGc0,1,1,1
qgYvfE5PkQI,5,5,5
qhuKvMRqsk8,8,8,8
qmDsgGKHBEo,1,1,1
qmYcbgJBv7s,6,6,6
qmcVlPqy9-o,4,4,4
qmvj7ijV0Q0,11,11,11
qmxMAdV6s4U,3,3,3
qoPCbB_uGMw,6,6,6
qooQd8AA7_M,3,3,3
qpAo_XvCQaQ,8,8,8
qpkXi0-XkxI,14,14,14
qqOR3qXyTY0,3,3,3
qqs3fxfmWr4,4,4,4
qrPPj3e2M-M,2,2,2
qtW9ornyPIQ,11,11,11
quouML5-UZI,2,2,2
qv9Gt38LOKQ,7,7,7
qvLyNeMGdR4,5,5,5
qvZybtmE5RY,14,14,14
qxVQ7ZEG1RU,2,2,2
qxbS8qbBL0c,2,2,2
qzLkSAVD8gA,2,2,2
r-3iathMo7o,29,29,29
r-7-bIXETfY,8,8,8
r-8NzNW6mXs,7,7,7
r-i6XpcL1Fs,11,11,11
r-luQokOiBw,9,9,9
r04uNjeWHO0,2,2,2
r15_6z9xryo,6,6,6
r1x0X5PCYak,6,6,6
r2H8Oqm1eQ4,12,12,12
r2vDabFVj-A,1,1,1
r2vpDWS5ky4,5,5,5
r2ys-AimNbE,13,13,13
r3J784MSRyQ,3,3,3
r3W2qepsQe4,3,3,3
r3d2alzgjKc,3,3,3
r4VJ8o6yqzM,5,5,5
r4a5ZzHclCs,4,4,4
r4ppTbMcFTo,6,6,6
r4qSDOHeWjk,7,7,7
r5B5WmzdBKU,5,5,5
r5JK6eEHwIQ,1,1,1
r5Kd7ltWS9w,1,1,1
r5w4y6GW4U8,2,2,2
r87aoVq4gZg,7,7,7
r8FQ5wUYm9c,6,6,6
r8KvT9pZs7k,9,9,9
r8vFZ0HAaz0,1,1,1
r96KpNTcog4,2,2,2
r9lQggOQGvw,7,7,7
rAH8qm5oQHg,3,3,3
rBFyZRQ9Jeg,5,5,5
rBUjOY12gJA,2,2,2
rBkLNBRDw5c,5,5,5
rDGt6F3xTcw,3,3,3
rEdl2Uetpvo,7,7,7
rFAddL8g8mw,4,4,4
rH_sH0jPVTg,6,6,6
rJQYzX6Bgio,8,8,8
rJfFxDQ-8ok,1,1,1
rL4WkebTT_U,1,1,1
rM7t9jLrNnE,4,4,4
rN7UMUQorRk,4,4,4
rNCT91V5dQU,15,15,15
rNaFB-IoXaA,9,9,9
rO_mAQC9bv0,2,2,2
rOoLSRCmd1c,5,5,5
rQ7yPtJ5Y7I,5,5,5
rQEqKZ7CJlk,12,12,12
rQQjjYyZpa4,5,5,5
rQWZK5U233s,7,7,7
rRhzbPW3gzw,2,2,2
rRr1qiJRsXk,18,18,18
rRsstfoKQeo,4,4,4
rRuifrLicbI,7,7,7
rRzxEiBLQCA,6,6,6
rTMgDNpXPto,11,11,11
rTukZtX_VCg,5,5,5
rU1lSmDbRZU,9,9,9
rWHrWuDnReM,6,6,6
rWVLhFdOr_M,4,4,4
